order number,activity,timestamp,user,product,quantity
611,check stock,22-01-2014@09.16,Sue Fox,iPhone5S,1
611,ship order,22-01-2014@09.35,Pete Scott,iPhone4S,2
611,handle payment,22-01-2014@09.41,Sue Fox,iPhone4S,2
612,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
612,check stock,22-01-2014@09.17,Sara Jones,iPhone5S,2
612,ship order,22-01-2014@09.35,Pete Scott,iPhone4S,3
612,handle payment,22-01-2014@09.54,Sue Fox,iPhone5S,3
613,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
613,check stock,22-01-2014@09.08,Sara Jones,iPhone4S,3
613,handle payment,22-01-2014@09.15,Pete Scott,iPhone5S,2
614,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
614,check stock,22-01-2014@09.07,Pete Scott,iPhone4S,3
614,handle payment,22-01-2014@09.19,Carol Hope,iPhone5S,1
615,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
615,check stock,22-01-2014@09.07,Sara Jones,iPhone5S,2
615,ship order,22-01-2014@09.17,Sue Fox,iPhone4S,3
615,handle payment,22-01-2014@09.29,Pete Scott,iPhone5S,1
616,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
616,handle payment,22-01-2014@09.14,Sue Fox,iPhone5S,3
617,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
617,check stock,22-01-2014@09.14,Sue Fox,iPhone4S,1
617,ship order,22-01-2014@09.33,Sue Fox,iPhone5S,3
617,handle payment,22-01-2014@09.49,Carol Hope,iPhone5S,2
618,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
618,check stock,22-01-2014@09.18,Sara Jones,iPhone4S,1
618,ship order,22-01-2014@09.29,Sara Jones,iPhone5S,2
618,handle payment,22-01-2014@09.45,Pete Scott,iPhone4S,1
619,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
619,check stock,22-01-2014@09.16,Sue Fox,iPhone5S,3
619,ship order,22-01-2014@09.35,Pete Scott,iPhone5S,3
619,handle payment,22-01-2014@09.45,Carol Hope,iPhone4S,3
620,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
620,check stock,22-01-2014@09.12,Sue Fox,iPhone4S,2
620,ship order,22-01-2014@09.19,Pete Scott,iPhone5S,1
620,handle payment,22-01-2014@09.39,Sue Fox,iPhone5S,2
621,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
621,check stock,22-01-2014@09.15,Sara Jones,iPhone5S,1
621,ship order,22-01-2014@09.32,Pete Scott,iPhone4S,3
621,handle payment,22-01-2014@09.52,Sara Jones,iPhone4S,2
622,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
622,check stock,22-01-2014@09.13,Sara Jones,iPhone5S,2
622,ship order,22-01-2014@09.23,Carol Hope,iPhone5S,3
623,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
623,ship order,22-01-2014@09.05,Carol Hope,iPhone5S,3
623,handle payment,22-01-2014@09.24,Sara Jones,iPhone4S,3
624,check stock,22-01-2014@09.00,Sue Fox,iPhone4S,3
624,ship order,22-01-2014@09.20,Pete Scott,iPhone4S,1
624,handle payment,22-01-2014@09.33,Carol Hope,iPhone4S,1
625,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
625,check stock,22-01-2014@09.15,Pete Scott,iPhone4S,2
625,ship order,22-01-2014@09.21,Sara Jones,iPhone4S,1
625,handle payment,22-01-2014@09.31,Carol Hope,iPhone5S,2
626,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
626,check stock,22-01-2014@09.18,Sara Jones,iPhone5S,3
626,ship order,22-01-2014@09.30,Sara Jones,iPhone5S,2
626,handle payment,22-01-2014@09.49,Carol Hope,iPhone5S,2
627,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
627,check stock,22-01-2014@09.20,Sue Fox,iPhone4S,2
627,ship order,22-01-2014@09.37,Sara Jones,iPhone4S,1
627,handle payment,22-01-2014@09.48,Carol Hope,iPhone5S,3
628,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
628,check stock,22-01-2014@09.17,Sue Fox,iPhone4S,2
628,ship order,22-01-2014@09.26,Sue Fox,iPhone4S,3
628,handle payment,22-01-2014@09.33,Carol Hope,iPhone5S,1
629,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
629,ship order,22-01-2014@09.17,Sue Fox,iPhone5S,1
629,handle payment,22-01-2014@09.37,Pete Scott,iPhone5S,3
630,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
630,check stock,22-01-2014@09.20,Sue Fox,iPhone5S,2
630,ship order,22-01-2014@09.33,Sue Fox,iPhone4S,3
630,handle payment,22-01-2014@09.53,Sue Fox,iPhone4S,2
631,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
631,check stock,22-01-2014@09.19,Pete Scott,iPhone4S,3
631,ship order,22-01-2014@09.33,Sue Fox,iPhone5S,3
631,handle payment,22-01-2014@09.40,Carol Hope,iPhone5S,1
632,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
632,check stock,22-01-2014@09.09,Sara Jones,iPhone4S,3
632,ship order,22-01-2014@09.20,Sue Fox,iPhone4S,1
632,handle payment,22-01-2014@09.34,Carol Hope,iPhone4S,2
633,check stock,22-01-2014@09.00,Carol Hope,iPhone5S,2
633,ship order,22-01-2014@09.14,Carol Hope,iPhone5S,1
633,handle payment,22-01-2014@09.29,Carol Hope,iPhone4S,1
634,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
634,check stock,22-01-2014@09.17,Sue Fox,iPhone4S,3
634,ship order,22-01-2014@09.37,Carol Hope,iPhone4S,2
634,handle payment,22-01-2014@09.56,Sue Fox,iPhone4S,3
635,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
635,ship order,22-01-2014@09.16,Pete Scott,iPhone5S,1
635,handle payment,22-01-2014@09.22,Carol Hope,iPhone4S,3
636,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
636,check stock,22-01-2014@09.10,Sara Jones,iPhone4S,3
636,ship order,22-01-2014@09.27,Pete Scott,iPhone4S,2
636,handle payment,22-01-2014@09.33,Sue Fox,iPhone4S,1
637,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
637,check stock,22-01-2014@09.17,Pete Scott,iPhone4S,2
637,ship order,22-01-2014@09.31,Carol Hope,iPhone5S,3
637,handle payment,22-01-2014@09.49,Pete Scott,iPhone4S,3
638,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
638,check stock,22-01-2014@09.07,Sara Jones,iPhone5S,2
638,ship order,22-01-2014@09.18,Pete Scott,iPhone4S,2
638,handle payment,22-01-2014@09.24,Carol Hope,iPhone5S,3
639,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
639,check stock,22-01-2014@09.05,Pete Scott,iPhone4S,3
639,ship order,22-01-2014@09.24,Sue Fox,iPhone5S,2
640,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
640,check stock,22-01-2014@09.13,Sue Fox,iPhone5S,3
640,ship order,22-01-2014@09.18,Pete Scott,iPhone4S,3
640,handle payment,22-01-2014@09.36,Sue Fox,iPhone5S,3
641,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
641,check stock,22-01-2014@09.06,Sara Jones,iPhone5S,2
641,ship order,22-01-2014@09.25,Sue Fox,iPhone5S,1
641,handle payment,22-01-2014@09.43,Sara Jones,iPhone4S,2
642,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
642,check stock,22-01-2014@09.18,Carol Hope,iPhone5S,3
642,ship order,22-01-2014@09.38,Sara Jones,iPhone5S,3
642,handle payment,22-01-2014@09.45,Pete Scott,iPhone4S,2
643,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
643,check stock,22-01-2014@09.15,Sue Fox,iPhone5S,2
643,ship order,22-01-2014@09.20,Sue Fox,iPhone5S,1
643,handle payment,22-01-2014@09.25,Pete Scott,iPhone4S,3
644,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
644,check stock,22-01-2014@09.06,Sue Fox,iPhone4S,3
644,ship order,22-01-2014@09.21,Carol Hope,iPhone4S,2
644,handle payment,22-01-2014@09.34,Pete Scott,iPhone4S,3
645,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
645,check stock,22-01-2014@09.14,Sue Fox,iPhone4S,2
645,ship order,22-01-2014@09.23,Sara Jones,iPhone4S,2
645,handle payment,22-01-2014@09.32,Pete Scott,iPhone5S,3
646,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
646,check stock,22-01-2014@09.10,Sara Jones,iPhone5S,2
646,ship order,22-01-2014@09.27,Sara Jones,iPhone5S,1
646,handle payment,22-01-2014@09.37,Carol Hope,iPhone5S,2
647,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
647,check stock,22-01-2014@09.07,Carol Hope,iPhone5S,1
647,ship order,22-01-2014@09.23,Carol Hope,iPhone5S,2
647,handle payment,22-01-2014@09.31,Sue Fox,iPhone4S,2
648,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
648,ship order,22-01-2014@09.12,Pete Scott,iPhone4S,2
648,handle payment,22-01-2014@09.26,Carol Hope,iPhone4S,1
649,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
649,check stock,22-01-2014@09.11,Carol Hope,iPhone5S,2
649,ship order,22-01-2014@09.21,Sara Jones,iPhone4S,2
649,handle payment,22-01-2014@09.33,Carol Hope,iPhone5S,3
650,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
650,check stock,22-01-2014@09.20,Sara Jones,iPhone4S,3
650,ship order,22-01-2014@09.28,Pete Scott,iPhone5S,3
651,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
651,check stock,22-01-2014@09.08,Pete Scott,iPhone5S,3
651,ship order,22-01-2014@09.28,Sue Fox,iPhone5S,1
651,handle payment,22-01-2014@09.42,Pete Scott,iPhone5S,1
652,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
652,check stock,22-01-2014@09.09,Carol Hope,iPhone4S,3
652,ship order,22-01-2014@09.21,Pete Scott,iPhone4S,2
652,handle payment,22-01-2014@09.36,Sue Fox,iPhone5S,1
653,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
653,check stock,22-01-2014@09.19,Sara Jones,iPhone4S,1
653,ship order,22-01-2014@09.30,Sue Fox,iPhone4S,3
653,handle payment,22-01-2014@09.50,Sue Fox,iPhone5S,3
654,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
654,check stock,22-01-2014@09.18,Sara Jones,iPhone4S,1
654,ship order,22-01-2014@09.24,Sara Jones,iPhone5S,2
654,handle payment,22-01-2014@09.31,Pete Scott,iPhone5S,1
655,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
655,check stock,22-01-2014@09.11,Carol Hope,iPhone4S,3
655,ship order,22-01-2014@09.22,Sue Fox,iPhone5S,1
655,handle payment,22-01-2014@09.34,Carol Hope,iPhone5S,1
656,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
656,check stock,22-01-2014@09.13,Pete Scott,iPhone4S,3
656,handle payment,22-01-2014@09.28,Carol Hope,iPhone5S,1
657,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
657,check stock,22-01-2014@09.10,Carol Hope,iPhone4S,3
657,ship order,22-01-2014@09.29,Pete Scott,iPhone4S,2
657,handle payment,22-01-2014@09.42,Carol Hope,iPhone5S,1
658,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
658,check stock,22-01-2014@09.13,Sue Fox,iPhone4S,1
658,ship order,22-01-2014@09.24,Sara Jones,iPhone5S,3
658,handle payment,22-01-2014@09.29,Carol Hope,iPhone5S,2
659,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
659,check stock,22-01-2014@09.07,Carol Hope,iPhone4S,3
659,ship order,22-01-2014@09.24,Pete Scott,iPhone5S,2
659,handle payment,22-01-2014@09.32,Sara Jones,iPhone5S,1
660,check stock,22-01-2014@09.00,Pete Scott,iPhone4S,1
661,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
661,ship order,22-01-2014@09.12,Pete Scott,iPhone5S,2
661,handle payment,22-01-2014@09.20,Carol Hope,iPhone4S,3
662,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
662,check stock,22-01-2014@09.18,Sara Jones,iPhone5S,1
662,ship order,22-01-2014@09.31,Carol Hope,iPhone5S,1
663,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
663,check stock,22-01-2014@09.05,Sue Fox,iPhone5S,1
663,ship order,22-01-2014@09.12,Sara Jones,iPhone5S,2
663,handle payment,22-01-2014@09.29,Pete Scott,iPhone5S,3
664,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
664,check stock,22-01-2014@09.05,Carol Hope,iPhone4S,1
664,ship order,22-01-2014@09.19,Sue Fox,iPhone4S,1
665,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
665,check stock,22-01-2014@09.10,Sue Fox,iPhone5S,2
665,ship order,22-01-2014@09.17,Sue Fox,iPhone4S,3
665,handle payment,22-01-2014@09.25,Sue Fox,iPhone4S,1
666,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
666,check stock,22-01-2014@09.15,Sue Fox,iPhone5S,2
666,ship order,22-01-2014@09.30,Pete Scott,iPhone4S,1
666,handle payment,22-01-2014@09.46,Sue Fox,iPhone5S,1
667,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
667,check stock,22-01-2014@09.11,Sara Jones,iPhone4S,2
667,ship order,22-01-2014@09.18,Carol Hope,iPhone5S,2
667,handle payment,22-01-2014@09.25,Pete Scott,iPhone5S,2
668,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
668,check stock,22-01-2014@09.20,Sue Fox,iPhone5S,2
668,ship order,22-01-2014@09.32,Sara Jones,iPhone5S,2
668,handle payment,22-01-2014@09.45,Sue Fox,iPhone4S,2
669,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
669,check stock,22-01-2014@09.14,Sue Fox,iPhone5S,3
669,ship order,22-01-2014@09.31,Pete Scott,iPhone5S,1
670,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
670,ship order,22-01-2014@09.07,Sue Fox,iPhone5S,1
670,handle payment,22-01-2014@09.12,Pete Scott,iPhone4S,3
671,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
671,ship order,22-01-2014@09.20,Pete Scott,iPhone5S,2
671,handle payment,22-01-2014@09.30,Carol Hope,iPhone4S,3
672,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
672,check stock,22-01-2014@09.18,Sue Fox,iPhone4S,2
672,ship order,22-01-2014@09.33,Sue Fox,iPhone5S,1
672,handle payment,22-01-2014@09.53,Pete Scott,iPhone4S,2
673,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
673,ship order,22-01-2014@09.06,Sue Fox,iPhone4S,2
673,handle payment,22-01-2014@09.18,Pete Scott,iPhone5S,3
674,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
674,check stock,22-01-2014@09.06,Sara Jones,iPhone4S,3
674,ship order,22-01-2014@09.14,Sara Jones,iPhone4S,1
674,handle payment,22-01-2014@09.23,Sue Fox,iPhone4S,1
675,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
675,check stock,22-01-2014@09.14,Carol Hope,iPhone4S,1
675,ship order,22-01-2014@09.29,Sue Fox,iPhone4S,3
675,handle payment,22-01-2014@09.41,Pete Scott,iPhone4S,2
676,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
676,check stock,22-01-2014@09.10,Sue Fox,iPhone4S,1
676,ship order,22-01-2014@09.19,Carol Hope,iPhone5S,1
676,handle payment,22-01-2014@09.31,Pete Scott,iPhone4S,1
677,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
677,check stock,22-01-2014@09.12,Carol Hope,iPhone4S,3
677,ship order,22-01-2014@09.17,Carol Hope,iPhone4S,2
677,handle payment,22-01-2014@09.34,Pete Scott,iPhone4S,3
678,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
678,check stock,22-01-2014@09.15,Sue Fox,iPhone5S,2
678,ship order,22-01-2014@09.22,Sara Jones,iPhone4S,3
678,handle payment,22-01-2014@09.29,Sue Fox,iPhone5S,2
679,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
679,check stock,22-01-2014@09.18,Carol Hope,iPhone4S,3
679,ship order,22-01-2014@09.27,Pete Scott,iPhone5S,1
679,handle payment,22-01-2014@09.34,Carol Hope,iPhone5S,1
680,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
680,check stock,22-01-2014@09.06,Carol Hope,iPhone4S,3
680,handle payment,22-01-2014@09.17,Sara Jones,iPhone4S,1
681,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
681,check stock,22-01-2014@09.07,Sara Jones,iPhone4S,1
681,ship order,22-01-2014@09.24,Pete Scott,iPhone5S,1
681,handle payment,22-01-2014@09.29,Carol Hope,iPhone5S,1
682,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
682,check stock,22-01-2014@09.14,Carol Hope,iPhone4S,3
682,ship order,22-01-2014@09.21,Pete Scott,iPhone4S,3
682,handle payment,22-01-2014@09.36,Sara Jones,iPhone4S,1
683,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
683,handle payment,22-01-2014@09.07,Carol Hope,iPhone5S,1
684,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
684,check stock,22-01-2014@09.17,Sara Jones,iPhone5S,1
684,ship order,22-01-2014@09.25,Sue Fox,iPhone5S,2
685,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
685,check stock,22-01-2014@09.14,Pete Scott,iPhone4S,3
685,ship order,22-01-2014@09.23,Sara Jones,iPhone5S,1
685,handle payment,22-01-2014@09.29,Carol Hope,iPhone5S,1
686,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
686,check stock,22-01-2014@09.16,Sue Fox,iPhone5S,3
686,ship order,22-01-2014@09.33,Sara Jones,iPhone4S,1
686,handle payment,22-01-2014@09.38,Sara Jones,iPhone4S,1
687,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,2
687,ship order,22-01-2014@09.14,Sara Jones,iPhone4S,1
688,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
688,check stock,22-01-2014@09.13,Pete Scott,iPhone5S,3
689,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
689,check stock,22-01-2014@09.08,Sara Jones,iPhone5S,2
689,ship order,22-01-2014@09.25,Sue Fox,iPhone5S,2
689,handle payment,22-01-2014@09.43,Carol Hope,iPhone5S,2
690,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
690,check stock,22-01-2014@09.10,Sue Fox,iPhone5S,2
690,ship order,22-01-2014@09.22,Sue Fox,iPhone5S,2
690,handle payment,22-01-2014@09.38,Sue Fox,iPhone4S,1
691,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
691,check stock,22-01-2014@09.20,Sara Jones,iPhone5S,1
691,ship order,22-01-2014@09.40,Pete Scott,iPhone4S,1
692,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
692,check stock,22-01-2014@09.05,Sue Fox,iPhone4S,1
692,handle payment,22-01-2014@09.24,Sue Fox,iPhone5S,1
693,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
693,check stock,22-01-2014@09.06,Sue Fox,iPhone4S,1
693,ship order,22-01-2014@09.24,Carol Hope,iPhone5S,1
693,handle payment,22-01-2014@09.32,Carol Hope,iPhone4S,3
694,check stock,22-01-2014@09.00,Pete Scott,iPhone4S,1
694,ship order,22-01-2014@09.20,Pete Scott,iPhone5S,2
694,handle payment,22-01-2014@09.28,Pete Scott,iPhone4S,1
695,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
695,check stock,22-01-2014@09.09,Sue Fox,iPhone5S,2
695,ship order,22-01-2014@09.18,Sue Fox,iPhone4S,2
695,handle payment,22-01-2014@09.29,Sue Fox,iPhone5S,2
696,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
696,ship order,22-01-2014@09.08,Sue Fox,iPhone4S,2
696,handle payment,22-01-2014@09.20,Carol Hope,iPhone5S,1
697,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
697,check stock,22-01-2014@09.10,Sue Fox,iPhone4S,1
697,ship order,22-01-2014@09.28,Pete Scott,iPhone4S,2
697,handle payment,22-01-2014@09.40,Sara Jones,iPhone4S,1
698,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
698,check stock,22-01-2014@09.19,Carol Hope,iPhone5S,2
698,ship order,22-01-2014@09.32,Pete Scott,iPhone5S,1
698,handle payment,22-01-2014@09.42,Pete Scott,iPhone5S,3
699,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
699,ship order,22-01-2014@09.16,Sue Fox,iPhone4S,1
699,handle payment,22-01-2014@09.22,Carol Hope,iPhone4S,2
700,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
700,check stock,22-01-2014@09.12,Sue Fox,iPhone5S,3
700,ship order,22-01-2014@09.23,Sue Fox,iPhone5S,2
700,handle payment,22-01-2014@09.35,Carol Hope,iPhone5S,2
701,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
701,check stock,22-01-2014@09.08,Pete Scott,iPhone5S,2
701,ship order,22-01-2014@09.25,Pete Scott,iPhone4S,1
701,handle payment,22-01-2014@09.36,Sara Jones,iPhone4S,1
702,check stock,22-01-2014@09.00,Carol Hope,iPhone4S,2
702,ship order,22-01-2014@09.09,Sara Jones,iPhone5S,2
702,handle payment,22-01-2014@09.23,Sue Fox,iPhone5S,1
703,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
703,check stock,22-01-2014@09.08,Sue Fox,iPhone4S,1
703,ship order,22-01-2014@09.25,Sue Fox,iPhone5S,1
703,handle payment,22-01-2014@09.31,Pete Scott,iPhone4S,1
704,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
704,check stock,22-01-2014@09.20,Sara Jones,iPhone5S,2
704,ship order,22-01-2014@09.37,Sue Fox,iPhone4S,2
704,handle payment,22-01-2014@09.54,Carol Hope,iPhone4S,2
705,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
705,check stock,22-01-2014@09.17,Sara Jones,iPhone4S,1
705,ship order,22-01-2014@09.25,Pete Scott,iPhone5S,3
705,handle payment,22-01-2014@09.43,Sara Jones,iPhone5S,2
706,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
706,check stock,22-01-2014@09.08,Sara Jones,iPhone4S,3
706,ship order,22-01-2014@09.27,Carol Hope,iPhone4S,2
706,handle payment,22-01-2014@09.47,Pete Scott,iPhone4S,3
707,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
707,check stock,22-01-2014@09.12,Carol Hope,iPhone5S,3
707,handle payment,22-01-2014@09.24,Sue Fox,iPhone5S,1
708,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
708,check stock,22-01-2014@09.17,Sue Fox,iPhone4S,1
708,handle payment,22-01-2014@09.23,Pete Scott,iPhone5S,1
709,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
709,check stock,22-01-2014@09.17,Pete Scott,iPhone4S,1
709,ship order,22-01-2014@09.35,Sara Jones,iPhone5S,1
709,handle payment,22-01-2014@09.43,Sue Fox,iPhone5S,1
710,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
710,check stock,22-01-2014@09.15,Pete Scott,iPhone5S,3
710,ship order,22-01-2014@09.27,Pete Scott,iPhone4S,3
711,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
711,ship order,22-01-2014@09.08,Sue Fox,iPhone4S,2
711,handle payment,22-01-2014@09.22,Sue Fox,iPhone5S,2
712,check stock,22-01-2014@09.00,Sue Fox,iPhone4S,2
712,ship order,22-01-2014@09.16,Sara Jones,iPhone5S,1
712,handle payment,22-01-2014@09.22,Carol Hope,iPhone4S,3
713,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
713,check stock,22-01-2014@09.08,Pete Scott,iPhone4S,1
713,ship order,22-01-2014@09.23,Sue Fox,iPhone4S,1
713,handle payment,22-01-2014@09.30,Carol Hope,iPhone4S,1
714,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
714,ship order,22-01-2014@09.17,Sue Fox,iPhone4S,3
714,handle payment,22-01-2014@09.25,Sue Fox,iPhone5S,1
715,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
715,check stock,22-01-2014@09.20,Carol Hope,iPhone4S,3
715,ship order,22-01-2014@09.37,Carol Hope,iPhone5S,2
715,handle payment,22-01-2014@09.42,Carol Hope,iPhone4S,3
